Column1,Column2,Column3,Column4
871.0,110.24,7.68,2.08
872.0,110.24,7.68,2.08
873.0,110.22,7.7,2.08
874.0,110.2,7.72,2.08
875.0,110.16,7.76,2.08
876.0,110.14,7.78,2.08
877.0,110.14,7.78,2.08
878.0,110.08,7.84,2.08
879.0,110.04,7.88,2.08
880.0,110.04,7.88,2.08
881.0,110.04,7.88,2.08
882.0,110.0,7.92,2.08
883.0,110.0,7.92,2.08
884.0,110.0,7.9,2.1
885.0,109.98,7.92,2.1
886.0,109.96,7.94,2.1
887.0,109.94,7.96,2.1
888.0,109.9,7.98,2.12
889.0,109.9,7.98,2.12
890.0,109.8,8.08,2.12
891.0,109.74,8.12,2.14
892.0,109.74,8.12,2.14
893.0,109.74,8.12,2.14
894.0,109.72,8.14,2.14
895.0,109.7,8.14,2.16
896.0,109.7,8.12,2.18
897.0,109.7,8.12,2.18
898.0,109.68,8.12,2.2
899.0,109.62,8.18,2.2
900.0,109.6,8.2,2.2
901.0,109.56,8.24,2.2
902.0,109.56,8.22,2.22
903.0,109.52,8.26,2.22
904.0,109.46,8.32,2.22
905.0,109.42,8.36,2.22
906.0,109.34,8.44,2.22
907.0,109.32,8.46,2.22
908.0,109.28,8.5,2.22
909.0,109.28,8.48,2.24
910.0,109.28,8.48,2.24
911.0,109.26,8.5,2.24
912.0,109.26,8.5,2.24
913.0,109.24,8.52,2.24
914.0,109.2,8.56,2.24
915.0,109.18,8.58,2.24
916.0,109.18,8.58,2.24
917.0,109.16,8.58,2.26
918.0,109.12,8.6,2.28
919.0,109.12,8.6,2.28
920.0,109.1,8.62,2.28
921.0,109.08,8.64,2.28
922.0,109.06,8.66,2.28
923.0,109.04,8.68,2.28
924.0,109.04,8.66,2.3
925.0,109.02,8.66,2.32
926.0,109.02,8.66,2.32
927.0,108.98,8.7,2.32
928.0,108.96,8.72,2.32
929.0,108.94,8.74,2.32
930.0,108.9,8.76,2.34
931.0,108.9,8.76,2.34
932.0,108.88,8.78,2.34
933.0,108.88,8.78,2.34
934.0,108.86,8.8,2.34
935.0,108.82,8.84,2.34
936.0,108.78,8.88,2.34
937.0,108.74,8.9,2.36
938.0,108.72,8.92,2.36
939.0,108.7,8.94,2.36
940.0,108.7,8.94,2.36
941.0,108.66,8.98,2.36
942.0,108.66,8.98,2.36
943.0,108.64,9.0,2.36
944.0,108.58,9.06,2.36
945.0,108.54,9.08,2.38
946.0,108.5,9.12,2.38
947.0,108.5,9.12,2.38
948.0,108.48,9.14,2.38
949.0,108.48,9.12,2.4
950.0,108.48,9.12,2.4
951.0,108.46,9.14,2.4
952.0,108.44,9.14,2.42
953.0,108.44,9.12,2.44
954.0,108.44,9.12,2.44
955.0,108.42,9.1,2.48
956.0,108.4,9.12,2.48
957.0,108.4,9.1,2.5
958.0,108.4,9.1,2.5
959.0,108.36,9.14,2.5
960.0,108.36,9.12,2.52
961.0,108.36,9.12,2.52
962.0,108.34,9.14,2.52
963.0,108.3,9.18,2.52
964.0,108.3,9.18,2.52
965.0,108.3,9.18,2.52
966.0,108.28,9.2,2.52
967.0,108.26,9.22,2.52
968.0,108.22,9.24,2.54
969.0,108.2,9.24,2.56
970.0,108.2,9.24,2.56
971.0,108.14,9.3,2.56
972.0,108.12,9.32,2.56
973.0,108.1,9.34,2.56
974.0,108.08,9.36,2.56
975.0,108.08,9.36,2.56
976.0,108.04,9.4,2.56
977.0,108.04,9.4,2.56
978.0,108.04,9.4,2.56
979.0,108.02,9.42,2.56
980.0,108.0,9.4,2.6
981.0,107.98,9.42,2.6
982.0,107.96,9.42,2.62
983.0,107.92,9.44,2.64
984.0,107.9,9.46,2.64
985.0,107.88,9.46,2.66
986.0,107.84,9.5,2.66
987.0,107.84,9.5,2.66
988.0,107.84,9.5,2.66
989.0,107.82,9.52,2.66
990.0,107.82,9.52,2.66
991.0,107.78,9.54,2.68
992.0,107.78,9.54,2.68
993.0,107.78,9.52,2.7
994.0,107.76,9.54,2.7
995.0,107.76,9.54,2.7
996.0,107.76,9.54,2.7
997.0,107.74,9.56,2.7
998.0,107.68,9.62,2.7
999.0,107.68,9.62,2.7
1000.0,107.64,9.66,2.7
1001.0,107.6,9.7,2.7
1002.0,107.54,9.74,2.72
1003.0,107.5,9.76,2.74
1004.0,107.48,9.76,2.76
1005.0,107.42,9.82,2.76
1006.0,107.38,9.86,2.76
1007.0,107.38,9.86,2.76
1008.0,107.38,9.86,2.76
1009.0,107.34,9.9,2.76
1010.0,107.3,9.92,2.78
1011.0,107.28,9.92,2.8
1012.0,107.22,9.94,2.84
1013.0,107.22,9.92,2.86
1014.0,107.2,9.94,2.86
1015.0,107.2,9.94,2.86
1016.0,107.18,9.96,2.86
1017.0,107.16,9.98,2.86
1018.0,107.14,9.96,2.9
1019.0,107.08,10.02,2.9
1020.0,107.06,10.04,2.9
1021.0,107.04,10.02,2.94
1022.0,107.02,10.04,2.94
1023.0,107.0,10.06,2.94
1024.0,106.94,10.12,2.94
1025.0,106.92,10.12,2.96
1026.0,106.88,10.16,2.96
1027.0,106.88,10.16,2.96
1028.0,106.84,10.18,2.98
1029.0,106.78,10.24,2.98
1030.0,106.78,10.24,2.98
1031.0,106.78,10.22,3.0
1032.0,106.78,10.22,3.0
1033.0,106.74,10.26,3.0
1034.0,106.64,10.36,3.0
1035.0,106.64,10.36,3.0
1036.0,106.62,10.36,3.02
1037.0,106.62,10.36,3.02
1038.0,106.6,10.34,3.06
1039.0,106.56,10.38,3.06
1040.0,106.56,10.38,3.06
1041.0,106.54,10.4,3.06
1042.0,106.54,10.38,3.08
1043.0,106.48,10.44,3.08
1044.0,106.44,10.48,3.08
1045.0,106.42,10.5,3.08
1046.0,106.42,10.5,3.08
1047.0,106.4,10.5,3.1
1048.0,106.36,10.54,3.1
1049.0,106.3,10.58,3.12
1050.0,106.28,10.6,3.12
1051.0,106.28,10.6,3.12
1052.0,106.26,10.62,3.12
1053.0,106.22,10.64,3.14
1054.0,106.16,10.68,3.16
1055.0,106.12,10.7,3.18
1056.0,106.08,10.74,3.18
1057.0,106.06,10.76,3.18
1058.0,106.06,10.76,3.18
1059.0,106.02,10.78,3.2
1060.0,105.96,10.82,3.22
1061.0,105.94,10.8,3.26
1062.0,105.94,10.8,3.26
1063.0,105.86,10.84,3.3
1064.0,105.84,10.86,3.3
1065.0,105.76,10.94,3.3
1066.0,105.76,10.94,3.3
1067.0,105.76,10.9,3.34
1068.0,105.76,10.9,3.34
1069.0,105.74,10.92,3.34
1070.0,105.7,10.96,3.34
1071.0,105.68,10.94,3.38
1072.0,105.58,11.04,3.38
1073.0,105.52,11.08,3.4
1074.0,105.52,11.08,3.4
1075.0,105.52,11.06,3.42
1076.0,105.52,11.06,3.42
1077.0,105.46,11.12,3.42
1078.0,105.42,11.14,3.44
1079.0,105.4,11.12,3.48
1080.0,105.36,11.16,3.48
1081.0,105.28,11.22,3.5
1082.0,105.24,11.26,3.5
1083.0,105.18,11.32,3.5
1084.0,105.14,11.32,3.54
1085.0,105.1,11.34,3.56
1086.0,105.08,11.36,3.56
1087.0,105.08,11.36,3.56
1088.0,105.08,11.36,3.56
1089.0,105.04,11.36,3.6
1090.0,105.0,11.4,3.6
1091.0,105.0,11.38,3.62
1092.0,105.0,11.38,3.62
1093.0,105.0,11.38,3.62
1094.0,104.96,11.42,3.62
1095.0,104.94,11.44,3.62
1096.0,104.94,11.42,3.64
1097.0,104.94,11.42,3.64
1098.0,104.92,11.44,3.64
1099.0,104.92,11.4,3.68
1100.0,104.9,11.42,3.68
1101.0,104.84,11.48,3.68
1102.0,104.84,11.48,3.68
1103.0,104.82,11.5,3.68
1104.0,104.8,11.52,3.68
1105.0,104.76,11.54,3.7
1106.0,104.74,11.5,3.76
1107.0,104.7,11.54,3.76
1108.0,104.68,11.56,3.76
1109.0,104.64,11.58,3.78
1110.0,104.6,11.62,3.78
1111.0,104.58,11.64,3.78
1112.0,104.58,11.62,3.8
1113.0,104.56,11.62,3.82
1114.0,104.52,11.64,3.84
1115.0,104.48,11.66,3.86
1116.0,104.46,11.66,3.88
1117.0,104.42,11.7,3.88
1118.0,104.42,11.7,3.88
1119.0,104.36,11.76,3.88
1120.0,104.36,11.76,3.88
1121.0,104.32,11.8,3.88
1122.0,104.26,11.84,3.9
1123.0,104.24,11.84,3.92
1124.0,104.18,11.9,3.92
1125.0,104.1,11.94,3.96
1126.0,104.04,11.96,4.0
1127.0,104.04,11.94,4.02
1128.0,104.0,11.98,4.02
1129.0,103.92,12.04,4.04
1130.0,103.9,12.06,4.04
1131.0,103.9,12.06,4.04
1132.0,103.82,12.12,4.06
1133.0,103.8,12.14,4.06
1134.0,103.78,12.16,4.06
1135.0,103.74,12.2,4.06
1136.0,103.72,12.22,4.06
1137.0,103.72,12.22,4.06
1138.0,103.7,12.22,4.08
1139.0,103.68,12.24,4.08
1140.0,103.64,12.26,4.1
1141.0,103.64,12.24,4.12
1142.0,103.62,12.24,4.14
1143.0,103.62,12.22,4.16
1144.0,103.56,12.28,4.16
1145.0,103.54,12.28,4.18
1146.0,103.48,12.34,4.18
1147.0,103.44,12.34,4.22
1148.0,103.44,12.34,4.22
1149.0,103.42,12.34,4.24
1150.0,103.4,12.36,4.24
1151.0,103.38,12.36,4.26
1152.0,103.36,12.38,4.26
1153.0,103.36,12.38,4.26
1154.0,103.34,12.4,4.26
1155.0,103.32,12.4,4.28
1156.0,103.22,12.5,4.28
1157.0,103.14,12.56,4.3
1158.0,103.12,12.58,4.3
1159.0,103.08,12.62,4.3
1160.0,103.02,12.68,4.3
1161.0,103.02,12.68,4.3
1162.0,103.0,12.66,4.34
1163.0,103.0,12.66,4.34
1164.0,102.94,12.72,4.34
1165.0,102.94,12.66,4.4
1166.0,102.92,12.66,4.42
1167.0,102.92,12.66,4.42
1168.0,102.88,12.7,4.42
1169.0,102.82,12.74,4.44
1170.0,102.76,12.8,4.44
1171.0,102.68,12.88,4.44
1172.0,102.62,12.94,4.44
1173.0,102.62,12.94,4.44
1174.0,102.56,13.0,4.44
1175.0,102.52,13.04,4.44
1176.0,102.52,13.02,4.46
1177.0,102.48,13.04,4.48
1178.0,102.44,13.08,4.48
1179.0,102.42,13.08,4.5
1180.0,102.36,13.1,4.54
1181.0,102.34,13.1,4.56
1182.0,102.28,13.16,4.56
1183.0,102.28,13.12,4.6
1184.0,102.26,13.14,4.6
1185.0,102.24,13.14,4.62
1186.0,102.2,13.16,4.64
1187.0,102.18,13.16,4.66
1188.0,102.16,13.18,4.66
1189.0,102.1,13.24,4.66
1190.0,102.08,13.26,4.66
1191.0,102.06,13.28,4.66
1192.0,102.06,13.28,4.66
1193.0,102.04,13.3,4.66
1194.0,102.02,13.32,4.66
1195.0,102.0,13.34,4.66
1196.0,101.92,13.42,4.66
1197.0,101.9,13.44,4.66
1198.0,101.8,13.54,4.66
1199.0,101.78,13.56,4.66
1200.0,101.76,13.58,4.66
1201.0,101.7,13.62,4.68
1202.0,101.66,13.66,4.68
1203.0,101.62,13.7,4.68
1204.0,101.6,13.7,4.7
1205.0,101.58,13.68,4.74
1206.0,101.52,13.74,4.74
1207.0,101.44,13.82,4.74
1208.0,101.4,13.84,4.76
1209.0,101.38,13.86,4.76
1210.0,101.36,13.88,4.76
1211.0,101.32,13.9,4.78
1212.0,101.32,13.88,4.8
1213.0,101.28,13.9,4.82
1214.0,101.28,13.86,4.86
1215.0,101.26,13.88,4.86
1216.0,101.26,13.86,4.88
1217.0,101.26,13.86,4.88
1218.0,101.24,13.86,4.9
1219.0,101.22,13.86,4.92
1220.0,101.16,13.92,4.92
1221.0,101.12,13.96,4.92
1222.0,101.1,13.96,4.94
1223.0,101.04,14.0,4.96
1224.0,101.0,14.02,4.98
1225.0,100.94,14.08,4.98
1226.0,100.94,14.06,5.0
1227.0,100.9,14.08,5.02
1228.0,100.86,14.1,5.04
1229.0,100.86,14.1,5.04
1230.0,100.84,14.1,5.06
1231.0,100.82,14.12,5.06
1232.0,100.78,14.16,5.06
1233.0,100.76,14.16,5.08
1234.0,100.72,14.2,5.08
1235.0,100.72,14.16,5.12
1236.0,100.7,14.18,5.12
1237.0,100.7,14.18,5.12
1238.0,100.7,14.18,5.12
1239.0,100.66,14.22,5.12
1240.0,100.66,14.22,5.12
1241.0,100.64,14.24,5.12
1242.0,100.64,14.24,5.12
1243.0,100.58,14.28,5.14
1244.0,100.56,14.28,5.16
1245.0,100.54,14.28,5.18
1246.0,100.52,14.3,5.18
1247.0,100.48,14.34,5.18
1248.0,100.46,14.36,5.18
1249.0,100.44,14.38,5.18
1250.0,100.4,14.4,5.2
1251.0,100.38,14.42,5.2
1252.0,100.36,14.44,5.2
1253.0,100.32,14.48,5.2
1254.0,100.32,14.48,5.2
1255.0,100.28,14.5,5.22
1256.0,100.24,14.5,5.26
1257.0,100.22,14.5,5.28
1258.0,100.12,14.6,5.28
1259.0,100.12,14.56,5.32
1260.0,100.1,14.56,5.34
1261.0,100.1,14.54,5.36
1262.0,100.08,14.56,5.36
1263.0,100.06,14.56,5.38
1264.0,99.98,14.64,5.38
1265.0,99.94,14.68,5.38
1266.0,99.92,14.7,5.38
1267.0,99.88,14.72,5.4
1268.0,99.88,14.68,5.44
1269.0,99.8,14.74,5.46
1270.0,99.74,14.78,5.48
1271.0,99.72,14.8,5.48
1272.0,99.68,14.84,5.48
1273.0,99.68,14.84,5.48
1274.0,99.66,14.86,5.48
1275.0,99.64,14.86,5.5
1276.0,99.64,14.82,5.54
1277.0,99.62,14.82,5.56
1278.0,99.6,14.82,5.58
1279.0,99.56,14.86,5.58
1280.0,99.56,14.86,5.58
1281.0,99.54,14.88,5.58
1282.0,99.52,14.86,5.62
1283.0,99.52,14.86,5.62
1284.0,99.4,14.98,5.62
1285.0,99.4,14.98,5.62
1286.0,99.4,14.98,5.62
1287.0,99.38,15.0,5.62
1288.0,99.36,15.02,5.62
1289.0,99.34,15.02,5.64
1290.0,99.3,15.06,5.64
1291.0,99.24,15.12,5.64
1292.0,99.22,15.14,5.64
1293.0,99.22,15.14,5.64
1294.0,99.18,15.18,5.64
1295.0,99.18,15.18,5.64
1296.0,99.14,15.22,5.64
1297.0,99.12,15.2,5.68
1298.0,99.06,15.26,5.68
1299.0,99.04,15.28,5.68
1300.0,99.02,15.28,5.7
1301.0,98.96,15.34,5.7
1302.0,98.88,15.4,5.72
1303.0,98.82,15.46,5.72
1304.0,98.82,15.46,5.72
1305.0,98.8,15.46,5.74
1306.0,98.72,15.54,5.74
1307.0,98.72,15.54,5.74
1308.0,98.64,15.62,5.74
1309.0,98.62,15.64,5.74
1310.0,98.58,15.68,5.74
1311.0,98.56,15.68,5.76
1312.0,98.54,15.68,5.78
1313.0,98.48,15.74,5.78
1314.0,98.46,15.74,5.8
1315.0,98.42,15.76,5.82
1316.0,98.36,15.78,5.86
1317.0,98.3,15.84,5.86
1318.0,98.3,15.84,5.86
1319.0,98.28,15.84,5.88
1320.0,98.26,15.86,5.88
1321.0,98.24,15.88,5.88
1322.0,98.2,15.92,5.88
1323.0,98.18,15.92,5.9
1324.0,98.16,15.88,5.96
1325.0,98.12,15.9,5.98
1326.0,98.06,15.94,6.0
1327.0,98.06,15.94,6.0
1328.0,98.02,15.98,6.0
1329.0,97.98,16.0,6.02
1330.0,97.96,16.02,6.02
1331.0,97.92,16.04,6.04
1332.0,97.9,16.06,6.04
1333.0,97.84,16.12,6.04
1334.0,97.82,16.1,6.08
1335.0,97.82,16.1,6.08
1336.0,97.78,16.14,6.08
1337.0,97.76,16.14,6.1
1338.0,97.68,16.22,6.1
1339.0,97.68,16.22,6.1
1340.0,97.64,16.24,6.12
1341.0,97.64,16.22,6.14
1342.0,97.64,16.2,6.16
1343.0,97.62,16.22,6.16
1344.0,97.6,16.24,6.16
1345.0,97.58,16.26,6.16
1346.0,97.58,16.24,6.18
1347.0,97.56,16.26,6.18
1348.0,97.48,16.34,6.18
1349.0,97.46,16.36,6.18
1350.0,97.44,16.38,6.18
1351.0,97.4,16.42,6.18
1352.0,97.38,16.44,6.18
1353.0,97.34,16.48,6.18
1354.0,97.32,16.5,6.18
1355.0,97.3,16.52,6.18
1356.0,97.26,16.54,6.2
1357.0,97.26,16.54,6.2
1358.0,97.24,16.54,6.22
1359.0,97.22,16.54,6.24
1360.0,97.16,16.58,6.26
1361.0,97.12,16.62,6.26
1362.0,97.1,16.6,6.3
1363.0,97.08,16.6,6.32
1364.0,97.06,16.6,6.34
1365.0,97.06,16.58,6.36
1366.0,97.0,16.64,6.36
1367.0,97.0,16.64,6.36
1368.0,96.94,16.66,6.4
1369.0,96.92,16.66,6.42
1370.0,96.92,16.66,6.42
1371.0,96.9,16.68,6.42
1372.0,96.84,16.74,6.42
1373.0,96.82,16.72,6.46
1374.0,96.8,16.72,6.48
1375.0,96.8,16.72,6.48
1376.0,96.74,16.76,6.5
1377.0,96.72,16.78,6.5
1378.0,96.72,16.76,6.52
1379.0,96.64,16.84,6.52
1380.0,96.6,16.86,6.54
1381.0,96.54,16.9,6.56
1382.0,96.48,16.96,6.56
1383.0,96.46,16.96,6.58
1384.0,96.46,16.94,6.6
1385.0,96.44,16.94,6.62
1386.0,96.44,16.94,6.62
1387.0,96.44,16.94,6.62
1388.0,96.38,17.0,6.62
1389.0,96.34,17.04,6.62
1390.0,96.3,17.06,6.64
1391.0,96.3,17.04,6.66
1392.0,96.28,17.06,6.66
1393.0,96.28,17.06,6.66
1394.0,96.24,17.06,6.7
1395.0,96.22,17.04,6.74
1396.0,96.18,17.0,6.82
1397.0,96.08,17.08,6.84
1398.0,96.02,17.14,6.84
1399.0,95.98,17.16,6.86
1400.0,95.96,17.16,6.88
1401.0,95.86,17.24,6.9
1402.0,95.86,17.24,6.9
1403.0,95.74,17.34,6.92
1404.0,95.72,17.34,6.94
1405.0,95.68,17.34,6.98
1406.0,95.64,17.34,7.02
1407.0,95.62,17.34,7.04
1408.0,95.62,17.32,7.06
1409.0,95.58,17.36,7.06
1410.0,95.52,17.42,7.06
1411.0,95.5,17.44,7.06
1412.0,95.46,17.48,7.06
1413.0,95.46,17.46,7.08
1414.0,95.46,17.44,7.1
1415.0,95.46,17.44,7.1
1416.0,95.44,17.44,7.12
1417.0,95.42,17.44,7.14
1418.0,95.38,17.48,7.14
1419.0,95.3,17.54,7.16
1420.0,95.24,17.6,7.16
1421.0,95.22,17.6,7.18
1422.0,95.2,17.58,7.22
1423.0,95.18,17.6,7.22
1424.0,95.06,17.66,7.28
1425.0,95.0,17.72,7.28
1426.0,94.96,17.74,7.3
1427.0,94.92,17.76,7.32
1428.0,94.92,17.74,7.34
1429.0,94.86,17.8,7.34
1430.0,94.86,17.8,7.34
1431.0,94.84,17.82,7.34
1432.0,94.82,17.84,7.34
1433.0,94.76,17.9,7.34
1434.0,94.66,17.98,7.36
1435.0,94.62,18.0,7.38
1436.0,94.58,18.04,7.38
1437.0,94.54,18.06,7.4
1438.0,94.46,18.12,7.42
1439.0,94.4,18.18,7.42
1440.0,94.34,18.24,7.42
1441.0,94.3,18.22,7.48
1442.0,94.28,18.24,7.48
1443.0,94.28,18.24,7.48
1444.0,94.24,18.28,7.48
1445.0,94.18,18.34,7.48
1446.0,94.12,18.34,7.54
1447.0,94.04,18.42,7.54
1448.0,94.02,18.4,7.58
1449.0,94.0,18.4,7.6
1450.0,93.94,18.46,7.6
1451.0,93.88,18.5,7.62
1452.0,93.86,18.5,7.64
1453.0,93.86,18.48,7.66
1454.0,93.84,18.5,7.66
1455.0,93.82,18.52,7.66
1456.0,93.76,18.56,7.68
1457.0,93.7,18.58,7.72
1458.0,93.68,18.58,7.74
1459.0,93.66,18.6,7.74
1460.0,93.6,18.66,7.74
1461.0,93.56,18.7,7.74
1462.0,93.5,18.76,7.74
1463.0,93.46,18.8,7.74
1464.0,93.46,18.78,7.76
1465.0,93.46,18.76,7.78
1466.0,93.4,18.82,7.78
1467.0,93.4,18.82,7.78
1468.0,93.3,18.92,7.78
1469.0,93.26,18.94,7.8
1470.0,93.24,18.94,7.82
1471.0,93.22,18.92,7.86
1472.0,93.12,19.02,7.86
1473.0,93.12,19.0,7.88
1474.0,93.12,18.96,7.92
1475.0,93.04,19.0,7.96
1476.0,93.0,19.04,7.96
1477.0,92.96,19.08,7.96
1478.0,92.94,19.08,7.98
1479.0,92.92,19.1,7.98
1480.0,92.92,19.06,8.02
1481.0,92.76,19.22,8.02
1482.0,92.7,19.28,8.02
1483.0,92.7,19.28,8.02
1484.0,92.66,19.28,8.06
1485.0,92.6,19.34,8.06
1486.0,92.58,19.34,8.08
1487.0,92.54,19.38,8.08
1488.0,92.48,19.44,8.08
1489.0,92.44,19.46,8.1
1490.0,92.4,19.48,8.12
1491.0,92.38,19.48,8.14
1492.0,92.38,19.48,8.14
1493.0,92.38,19.48,8.14
1494.0,92.34,19.46,8.2
1495.0,92.3,19.48,8.22
1496.0,92.3,19.44,8.26
1497.0,92.24,19.5,8.26
1498.0,92.22,19.52,8.26
1499.0,92.2,19.54,8.26
1500.0,92.18,19.56,8.26
1501.0,92.18,19.56,8.26
1502.0,92.14,19.6,8.26
1503.0,92.04,19.7,8.26
1504.0,92.04,19.68,8.28
1505.0,92.02,19.7,8.28
1506.0,92.02,19.68,8.3
1507.0,91.98,19.68,8.34
1508.0,91.92,19.72,8.36
1509.0,91.9,19.74,8.36
1510.0,91.88,19.76,8.36
1511.0,91.86,19.76,8.38
1512.0,91.84,19.76,8.4
1513.0,91.8,19.8,8.4
1514.0,91.8,19.78,8.42
1515.0,91.78,19.8,8.42
1516.0,91.76,19.76,8.48
1517.0,91.74,19.78,8.48
1518.0,91.7,19.8,8.5
1519.0,91.64,19.86,8.5
1520.0,91.56,19.94,8.5
1521.0,91.54,19.94,8.52
1522.0,91.48,19.98,8.54
1523.0,91.48,19.96,8.56
1524.0,91.44,19.98,8.58
1525.0,91.44,19.96,8.6
1526.0,91.38,20.0,8.62
1527.0,91.36,20.02,8.62
1528.0,91.36,20.02,8.62
1529.0,91.34,20.04,8.62
1530.0,91.3,20.06,8.64
1531.0,91.28,20.04,8.68
1532.0,91.2,20.1,8.7
1533.0,91.14,20.16,8.7
1534.0,91.12,20.16,8.72
1535.0,91.08,20.2,8.72
1536.0,91.04,20.22,8.74
1537.0,91.04,20.18,8.78
1538.0,91.02,20.18,8.8
1539.0,91.0,20.2,8.8
1540.0,90.96,20.18,8.86
1541.0,90.96,20.18,8.86
1542.0,90.96,20.16,8.88
1543.0,90.92,20.18,8.9
1544.0,90.9,20.2,8.9
1545.0,90.88,20.16,8.96
1546.0,90.82,20.22,8.96
1547.0,90.82,20.14,9.04
1548.0,90.8,20.16,9.04
1549.0,90.7,20.22,9.08
1550.0,90.68,20.24,9.08
1551.0,90.64,20.28,9.08
1552.0,90.6,20.32,9.08
1553.0,90.58,20.3,9.12
1554.0,90.54,20.32,9.14
1555.0,90.52,20.34,9.14
1556.0,90.4,20.44,9.16
1557.0,90.32,20.48,9.2
1558.0,90.3,20.48,9.22
1559.0,90.28,20.5,9.22
1560.0,90.26,20.52,9.22
1561.0,90.2,20.58,9.22
1562.0,90.2,20.58,9.22
1563.0,90.18,20.6,9.22
1564.0,90.12,20.62,9.26
1565.0,90.1,20.64,9.26
1566.0,90.08,20.64,9.28
1567.0,90.08,20.64,9.28
1568.0,90.06,20.64,9.3
1569.0,90.06,20.64,9.3
1570.0,90.02,20.66,9.32
1571.0,90.02,20.66,9.32
1572.0,90.02,20.66,9.32
1573.0,90.0,20.66,9.34
1574.0,89.94,20.72,9.34
1575.0,89.94,20.72,9.34
1576.0,89.92,20.72,9.36
1577.0,89.88,20.74,9.38
1578.0,89.88,20.74,9.38
1579.0,89.86,20.72,9.42
1580.0,89.84,20.74,9.42
1581.0,89.8,20.78,9.42
1582.0,89.74,20.82,9.44
1583.0,89.7,20.82,9.48
1584.0,89.6,20.92,9.48
1585.0,89.48,21.04,9.48
1586.0,89.46,21.04,9.5
1587.0,89.4,21.08,9.52
1588.0,89.38,21.1,9.52
1589.0,89.32,21.16,9.52
1590.0,89.26,21.2,9.54
1591.0,89.24,21.22,9.54
1592.0,89.2,21.24,9.56
1593.0,89.18,21.26,9.56
1594.0,89.16,21.28,9.56
1595.0,89.12,21.3,9.58
1596.0,89.12,21.24,9.64
1597.0,89.08,21.28,9.64
1598.0,89.06,21.3,9.64
1599.0,89.06,21.3,9.64
1600.0,89.02,21.34,9.64
1601.0,89.0,21.28,9.72
1602.0,88.96,21.32,9.72
1603.0,88.92,21.34,9.74
1604.0,88.92,21.32,9.76
1605.0,88.84,21.38,9.78
1606.0,88.84,21.38,9.78
1607.0,88.82,21.38,9.8
1608.0,88.78,21.42,9.8
1609.0,88.76,21.38,9.86
1610.0,88.72,21.42,9.86
1611.0,88.66,21.46,9.88
1612.0,88.62,21.46,9.92
1613.0,88.56,21.52,9.92
1614.0,88.54,21.52,9.94
1615.0,88.52,21.5,9.98
1616.0,88.5,21.52,9.98
1617.0,88.48,21.52,10.0
1618.0,88.44,21.54,10.02
1619.0,88.42,21.56,10.02
1620.0,88.38,21.58,10.04
1621.0,88.38,21.58,10.04
1622.0,88.36,21.58,10.06
1623.0,88.36,21.52,10.12
1624.0,88.32,21.54,10.14
1625.0,88.28,21.56,10.16
1626.0,88.22,21.6,10.18
1627.0,88.16,21.64,10.2
1628.0,88.16,21.62,10.22
1629.0,88.16,21.62,10.22
1630.0,88.12,21.62,10.26
1631.0,88.06,21.66,10.28
1632.0,88.02,21.7,10.28
1633.0,88.0,21.7,10.3
1634.0,87.96,21.74,10.3
1635.0,87.92,21.76,10.32
1636.0,87.86,21.76,10.38
1637.0,87.8,21.82,10.38
1638.0,87.76,21.86,10.38
1639.0,87.74,21.88,10.38
1640.0,87.68,21.92,10.4
1641.0,87.66,21.94,10.4
1642.0,87.62,21.98,10.4
1643.0,87.56,22.02,10.42
1644.0,87.56,22.02,10.42
1645.0,87.46,22.12,10.42
1646.0,87.46,22.12,10.42
1647.0,87.42,22.14,10.44
1648.0,87.38,22.18,10.44
1649.0,87.34,22.22,10.44
1650.0,87.22,22.32,10.46
1651.0,87.18,22.36,10.46
1652.0,87.14,22.34,10.52
1653.0,87.08,22.4,10.52
1654.0,87.08,22.36,10.56
1655.0,87.04,22.38,10.58
1656.0,87.0,22.42,10.58
1657.0,86.9,22.52,10.58
1658.0,86.88,22.54,10.58
1659.0,86.88,22.52,10.6
1660.0,86.84,22.52,10.64
1661.0,86.84,22.48,10.68
1662.0,86.78,22.54,10.68
1663.0,86.72,22.6,10.68
1664.0,86.64,22.68,10.68
1665.0,86.58,22.72,10.7
1666.0,86.54,22.72,10.74
1667.0,86.52,22.7,10.78
1668.0,86.42,22.74,10.84
1669.0,86.38,22.78,10.84
1670.0,86.36,22.76,10.88
1671.0,86.34,22.78,10.88
1672.0,86.3,22.82,10.88
1673.0,86.26,22.84,10.9
1674.0,86.24,22.84,10.92
1675.0,86.18,22.88,10.94
1676.0,86.14,22.9,10.96
1677.0,86.1,22.94,10.96
1678.0,86.04,22.96,11.0
1679.0,86.02,22.98,11.0
1680.0,86.0,22.96,11.04
1681.0,85.98,22.98,11.04
1682.0,85.92,23.04,11.04
1683.0,85.88,23.08,11.04
1684.0,85.82,23.12,11.06
1685.0,85.78,23.16,11.06
1686.0,85.74,23.18,11.08
1687.0,85.66,23.24,11.1
1688.0,85.64,23.24,11.12
1689.0,85.58,23.3,11.12
1690.0,85.54,23.32,11.14
1691.0,85.5,23.36,11.14
1692.0,85.48,23.38,11.14
1693.0,85.46,23.38,11.16
1694.0,85.4,23.44,11.16
1695.0,85.34,23.5,11.16
1696.0,85.34,23.48,11.18
1697.0,85.3,23.5,11.2
1698.0,85.3,23.46,11.24
1699.0,85.28,23.46,11.26
1700.0,85.28,23.46,11.26
